0.0 -4500 
0.0 794.20642
0.12833 794.20642
0.25728 785.53473
0.38561 768.89355
0.51327 773.37531
0.64161 764.21875
0.77056 749.52557
0.89890 752.04761
1.02724 737.74951
1.15491 721.24536
1.28386 720.92352
1.41220 708.93677
1.54054 719.62555
1.66889 749.06171
1.79785 765.56482
1.92552 757.94434
2.05386 764.53625
2.18282 781.52399
2.31117 801.96637
2.43885 814.56445
2.56720 819.78015
2.69616 812.09894
2.82451 793.30530
2.95287 787.26654
3.08116 785.52692
3.20951 798.66113
3.33787 816.54718
3.46623 836.05035
3.59452 821.31494
3.72288 805.90491
3.85124 795.42053
3.98021 767.82892
4.10790 763.87781
4.23626 801.06818
4.36524 828.54340
4.49360 840.23029
4.62129 827.00317
4.74966 844.64056
4.87864 860.25323
5.00701 865.99164
5.13470 860.01184
5.26368 853.37671
5.39205 848.77472
5.52043 847.92438
5.64873 845.42169
5.77711 836.32068
5.90549 825.37335
6.03379 815.89368
6.16217 809.79572
6.29055 804.83789
6.41954 796.56274
6.54724 787.52307
6.67563 784.09656
6.80462 778.76801
6.93232 776.32245
7.06071 781.14532
7.18970 786.12799
7.31741 793.23157
7.44580 801.96326
7.57480 812.73401
7.70251 819.12000
7.83090 820.72961
7.95990 819.89630
8.08762 818.89392
8.21601 818.34607
8.34501 820.07098
8.47273 823.06592
8.60173 819.77466
8.73013 801.49072
8.85785 776.76160
8.98686 764.67883
9.11526 762.00543
9.24298 767.68500
9.37199 761.40027
9.50039 746.03101
9.62812 758.26489
9.75713 771.13641
9.88554 772.13519
10.01388 755.67194
10.14228 724.77576
10.27002 719.58099
10.39903 727.04022
10.52744 743.84924
10.65518 752.16064
10.78420 762.83820
10.91193 774.64636
11.04096 789.53473
11.16937 804.88275
11.29711 819.98486
11.42613 840.33545
11.55387 858.65692
11.68290 881.05109
11.81132 902.05176
11.93906 919.92456
12.06809 942.33447
12.19584 969.07727
12.32487 1002.78876
12.45329 997.49426
12.58104 969.52106
12.71008 943.46387
12.83783 918.56909
12.96686 895.28284
13.09461 871.48511
13.22304 854.33154
13.35141 834.35736
13.47984 797.70532
13.60888 779.47406
13.73663 799.82916
13.86568 825.95630
13.99344 850.66028
14.12187 875.63580
14.25024 884.86200
14.37868 877.28729
14.50705 863.90442
14.63549 846.39032
14.76386 828.17334
14.89230 813.12836
15.02007 806.90900
15.14912 800.96924
15.27689 792.70178
15.40594 794.37634
15.53439 808.98566
15.66277 828.51160
15.79122 850.75287
15.91899 877.34705
16.04805 898.89917
16.17582 917.44397
16.30421 934.47766
16.43266 957.10822
16.56104 993.18768
16.68950 1012.60492
16.81789 1016.23309
16.94634 1027.23291
17.07473 1046.70605
17.20319 1055.07031
17.33158 1044.25598
17.46004 1028.52515
17.58783 1015.59308
17.71690 1003.35223
17.84468 995.58215
17.97376 989.43640
18.10154 986.06531
18.23062 990.85760
18.35841 1003.84912
18.48681 1014.15369
18.61528 1022.66132
18.74368 1030.90393
18.87215 1026.01721
19.00055 1017.37250
19.12902 1007.91705
19.25743 1007.27917
19.38523 1003.08099
19.51431 999.94312
19.64211 999.95654
19.77120 1000.97333
19.89900 995.48419
20.02809 989.73621
20.15589 992.48169
20.28430 999.24860
20.41278 1001.93854
20.54120 988.70911
20.66968 985.08618
20.79810 989.71924
20.92591 1001.66949
21.05500 993.30859
21.18281 980.64276
21.31123 972.81128
21.43972 962.17487
21.56814 952.29114
21.69663 940.38031
21.82506 928.02173
21.95287 915.54694
22.08198 902.24481
22.20980 889.59833
22.33822 886.71124
22.46672 880.94452
22.59515 824.63446
22.72297 790.27637
22.85208 836.54791
22.97990 881.44916
23.10901 892.44952
23.23684 876.90448
23.36527 857.35077
23.49439 820.38208
23.62222 765.17609
23.75065 760.71008
23.87916 788.19611
24.00760 814.04327
24.13543 811.04449
24.26455 767.83606
24.39238 710.40021
24.52083 668.67596
24.64866 649.22168
24.77779 653.09729
24.90623 677.90887
25.03407 716.67297
25.16320 744.05438
25.29104 772.98724
25.41949 810.80658
25.54801 828.30676
25.67646 841.24921
25.80430 867.18335
25.93276 870.86993
26.06189 860.20746
26.18973 872.52966
26.31819 876.86755
26.44672 876.98663
26.57518 864.79865
26.70302 862.66516
26.83149 884.32397
26.96063 912.52936
27.08848 932.86163
27.21694 946.61243
27.34480 962.65295
27.47394 973.52673
27.60241 979.92426
27.73026 993.64795
27.85873 1002.75110
27.98727 998.91431
28.11574 993.21985
28.24360 989.13843
28.37207 988.59235
28.50122 982.88452
28.62908 970.54218
28.75756 956.22534
28.88542 943.98956
29.01390 940.51074
29.14306 947.55243
29.27093 953.76990
29.39941 929.48975
29.52727 909.91620
29.65576 893.99036
29.78492 866.69098
29.91279 831.95526
30.04127 786.96692
30.16976 730.15839
30.29763 680.10901
30.42680 673.37659
30.55468 677.46942
30.68317 695.54553
30.81166 737.94226
30.93954 761.18195
31.06803 738.96765
31.19720 753.06982
31.32508 770.94934
31.45358 782.76147
31.58146 793.18744
31.70996 785.35876
31.83846 770.21747
31.96702 754.21490
32.09552 749.16425
32.22402 748.22217
32.35191 743.81946
32.48041 736.96674
32.60892 729.78296
32.73681 727.03876
32.86599 720.69745
32.99450 697.59509
33.12239 679.18854
33.25090 651.67798
33.37880 652.76801
33.50731 645.19464
33.63582 608.06458
33.76372 615.54553
33.89291 648.11896
34.02142 619.31165
34.14933 569.52472
34.27784 527.43201
34.40636 490.54562
34.53426 462.82285
34.66278 436.76923
34.79130 401.33984
34.91921 379.64719
35.04773 374.59421
35.17693 371.49045
35.30484 364.90137
